5.000000000000000000e-01,4.895088723608295722e-01,4.657065531793046498e-01,4.990130011111926778e-01,5.023488675734864017e-01,4.799427360267469744e-01,4.946573525002831428e-01,4.832656178699044625e-01,4.811146717760318436e-01,4.904269906060202966e-01
4.825995587641248585e-01,5.000000000000000000e-01,4.687235056167601277e-01,4.918964082056135889e-01,4.911437797286000717e-01,4.726545200847622197e-01,4.794494641236887178e-01,4.729184459140766128e-01,4.701147915239474728e-01,5.020161995530058041e-01
4.889394934649303748e-01,4.842180389902251414e-01,5.000000000000000000e-01,4.977378037184723714e-01,4.902264942246167823e-01,4.616418804410450938e-01,4.770439197248119712e-01,4.834741334284243797e-01,4.714121251628274889e-01,4.664603109868111774e-01
4.856049128102634116e-01,4.657277298920331488e-01,4.879505473710301633e-01,5.000000000000000000e-01,4.704071335761947914e-01,4.917238918867321562e-01,4.960500431918297148e-01,4.410290348167303365e-01,4.769926945461234746e-01,5.029841156289971416e-01
5.056095585556394933e-01,4.840051791846603502e-01,4.831767729971135350e-01,4.797004916056940016e-01,5.000000000000000000e-01,4.928009547799885315e-01,4.544514198960542539e-01,4.942739129692997335e-01,4.695450049825843908e-01,4.856970588349437956e-01
4.827393318191597338e-01,4.885185551331417964e-01,4.860731309401443712e-01,4.809004035683698830e-01,4.519094664002543671e-01,5.000000000000000000e-01,5.122433563760658837e-01,4.944635351029582071e-01,4.767862559201143657e-01,4.399697958891876093e-01
4.928580543627290034e-01,4.994166688106566609e-01,4.827744451363708555e-01,4.622737267647664128e-01,4.868552301827967499e-01,4.711422435886769566e-01,5.000000000000000000e-01,4.662855385971278466e-01,4.736794158000112165e-01,4.635871607313382103e-01
4.915163603151352922e-01,4.502352852462188637e-01,4.902063387369368641e-01,4.684663603609186544e-01,5.006465266765447453e-01,4.741766518862275959e-01,4.920628471963288120e-01,5.000000000000000000e-01,4.647515592280113683e-01,4.752556705480325272e-01
4.756232001757378369e-01,4.855192520991735705e-01,4.599131366780885855e-01,4.652102876578441126e-01,4.630843379208335886e-01,4.904969591133820361e-01,5.016948189006029679e-01,4.998513989710700600e-01,5.000000000000000000e-01,4.730954179184181374e-01
4.790447251109611893e-01,4.673711871350242353e-01,4.759914145173764211e-01,4.644509360323840208e-01,4.769551276099158743e-01,4.658722824896584513e-01,4.583583942678473022e-01,4.560061912084214519e-01,4.768923260515369189e-01,5.000000000000000000e-01
