2.000000000000000111e-01,9.212434674750360000e-03,1.699556058713595427e-02,1.719976799938189096e-02,1.168143908211284263e-02,2.493680708773688900e-02,1.621281404166684259e-02,1.557209433874823766e-02,1.388846844122429425e-02,1.949303815625582845e-02
1.702918129012358228e-02,2.000000000000000111e-01,1.912347818738565838e-02,1.770235765409192835e-02,1.169768837483462116e-02,2.304702448905928541e-02,1.619879696603595404e-02,1.413441168948272736e-02,1.421263923585021523e-02,2.190578220973063428e-02
1.781518599974414585e-02,1.198028192743962050e-02,2.000000000000000111e-01,1.748133670914717858e-02,1.350475550525943348e-02,2.309719141705449466e-02,1.563769702062619768e-02,1.406351329983288566e-02,1.452193424790787848e-02,2.022081449193690109e-02
1.732083880319850236e-02,1.110371156176946997e-02,1.773632172370897750e-02,2.000000000000000111e-01,1.316238378123590555e-02,2.549307122471465570e-02,1.628513130689016389e-02,1.558946739579071365e-02,1.385986646642869621e-02,2.098708753519470949e-02
1.634786756141347677e-02,1.094782786505305028e-02,1.727853111493019705e-02,1.718470319076336947e-02,2.000000000000000111e-01,2.515307915173141742e-02,1.643577541430008004e-02,1.462749946802535152e-02,1.436124301933241511e-02,2.000026076566117916e-02
1.934116447301779604e-02,1.088070652318589432e-02,1.857734806100214131e-02,1.764880521389492959e-02,1.260144609505394094e-02,2.000000000000000111e-01,1.418495716141209874e-02,1.264377124884262169e-02,1.382828267062866448e-02,2.078734434768620548e-02
1.670662791626938495e-02,1.113755166072645172e-02,1.879680501889801833e-02,1.604171664446709181e-02,1.245510529828297575e-02,2.399650305836512759e-02,2.000000000000000111e-01,1.398757619726687280e-02,1.518885865982571616e-02,2.207349829241724362e-02
1.649279260119424981e-02,1.022074472522770984e-02,1.756567965807689230e-02,1.869091813129526020e-02,1.327930981561752620e-02,2.303938307891410103e-02,1.700268989320846691e-02,2.000000000000000111e-01,1.475952265103214027e-02,2.065528067222040590e-02
1.929500591533525947e-02,1.128324060604353474e-02,1.670717772684351260e-02,1.664862668331196574e-02,1.261228008045885834e-02,2.679008484165838755e-02,1.496956634126702518e-02,1.685842316464525661e-02,2.000000000000000111e-01,1.898328559521156658e-02
1.595230302894031643e-02,9.570753004841947575e-03,1.678456409043940084e-02,1.828949899240545768e-02,1.304962627424163801e-02,2.151379771123598100e-02,1.568832904683723287e-02,1.376081831942838410e-02,1.436308894750526997e-02,2.000000000000000111e-01
