5.000000000000000000e-01,4.651192958920722931e-01,4.915693775815531130e-01,5.185318799846930782e-01,4.709627845576063732e-01,4.851625124333629469e-01,4.809065498870730426e-01,4.853010566657074976e-01,4.804058898176932768e-01,4.715258448467428143e-01
4.719137286219628469e-01,5.000000000000000000e-01,5.124785240520758345e-01,4.895715993670976540e-01,4.726631686707764013e-01,4.872230416092617200e-01,4.829365685928276863e-01,4.736357014235362262e-01,4.961551426939149745e-01,4.713877111937423980e-01
4.815599245902090764e-01,4.773505323575468751e-01,5.000000000000000000e-01,4.823468051972595871e-01,4.989436985645477884e-01,4.758924356838339920e-01,4.802989239451662673e-01,4.649751538344022439e-01,4.663950906977116229e-01,4.743147815880338070e-01
4.971620126654546779e-01,4.882138767189760920e-01,4.717971445138310904e-01,5.000000000000000000e-01,4.942376353110540244e-01,4.786297923041009095e-01,4.873025988887564885e-01,4.906270113516036369e-01,4.855661851627975367e-01,5.031768456146550328e-01
4.931376283458975274e-01,4.640063348279593880e-01,4.881554996591276341e-01,4.569576376063788081e-01,5.000000000000000000e-01,4.796774835248615032e-01,4.761076335397535497e-01,4.805417582922640873e-01,4.897514499122042064e-01,4.691433321453421512e-01
4.781289202730961696e-01,4.645645647218442087e-01,4.715724396389311401e-01,5.045568531535202794e-01,4.822344121188658628e-01,5.000000000000000000e-01,5.095387356809882862e-01,4.717545206195847829e-01,4.643283806034661509e-01,4.587313303332185566e-01
4.690882779538099734e-01,4.611614871697967688e-01,4.872071903764186862e-01,4.859980841078984648e-01,4.815749751118912347e-01,4.645675834071311128e-01,5.000000000000000000e-01,4.823969615488661322e-01,4.793365534930560945e-01,4.667241584370798724e-01
4.558154252551901986e-01,4.890050560981792360e-01,4.953471791798106372e-01,4.755365346437041563e-01,4.873017017061159750e-01,4.984811346362207352e-01,4.881713748702520284e-01,5.000000000000000000e-01,4.927438371469023415e-01,4.894319000134916831e-01
4.807042749638137935e-01,4.748162438135791197e-01,4.927170999175065624e-01,4.673125376581477308e-01,4.898985377851416412e-01,5.112654803912728418e-01,4.807522930572037390e-01,5.038766207249010254e-01,5.000000000000000000e-01,4.683825372339072701e-01
4.832444943931313297e-01,4.948849698892225368e-01,4.515675893124397877e-01,4.957264770173067658e-01,4.695053636853807055e-01,4.850331223471998632e-01,4.940599362084210910e-01,4.929390850228905774e-01,4.679346333028560623e-01,5.000000000000000000e-01
