0.000000000000000000e+00,1.982209304093338065e-02,4.467877823808746353e-03,-3.556775290776455906e-02,-2.275492051772785330e-03,-4.913739917990403439e-02,-5.116343574881170725e-02,1.816231237469442122e-02,-3.879649344850708524e-03,1.818538939671553514e-02
1.519914607438422639e-02,0.000000000000000000e+00,-1.201809041123026375e-02,-1.074516061537298187e-02,2.268088351600005756e-02,2.347423102215298249e-02,9.371287320606813513e-04,-1.568777316496506105e-02,-1.396262268364788922e-02,7.343985990621317538e-03
2.877755833785604345e-02,1.170008748291828139e-02,0.000000000000000000e+00,1.582896231108080545e-02,-2.524191948146143824e-02,1.470108557808306148e-02,-9.682682488025735890e-04,4.773521118732877017e-03,-1.948048384015468523e-02,2.492248347523177976e-02
1.165627425228924277e-02,7.830613431586669337e-03,7.055490819832060945e-03,0.000000000000000000e+00,-2.474886413699639923e-02,-1.098527787434665920e-02,1.999897046039725984e-02,7.450354003788752476e-04,-9.153493176863185948e-03,9.554285861491327095e-03
-1.262868176728629277e-02,-1.580728246487907510e-02,-9.186670185418008283e-03,3.780845865682852351e-03,0.000000000000000000e+00,-1.652269905043508152e-02,1.730730669313359713e-02,-7.871789048879260578e-03,6.256390031138371090e-03,-1.729997302542773605e-02
2.565799068510077677e-02,1.505488523618348645e-02,2.733352368213244621e-02,-2.040485957387782462e-02,-1.052673247315087310e-02,0.000000000000000000e+00,2.689308654226952450e-02,-1.619089226891578734e-02,-1.493184966017643660e-02,5.702964575697571682e-03
2.269265468800917007e-02,1.591010979724097330e-02,-4.847496684224458091e-03,-2.209310120510071460e-02,-2.584648885227135151e-02,-1.966847283140841021e-02,0.000000000000000000e+00,8.209446637795419360e-03,7.361674883772009043e-04,4.538942963291037018e-03
-3.962570899105701677e-02,-6.278941556324272796e-03,9.018794849439626393e-03,-2.134175998179932768e-02,-3.006321634252316286e-02,8.860455664026840178e-03,2.447856714563888259e-02,0.000000000000000000e+00,5.563640528988749410e-03,-1.684604735728876743e-02
2.405178992791048853e-02,-1.563731966869794359e-03,7.669659879923887338e-04,1.002389424534985869e-02,-3.791942083770887678e-02,-2.684104114308501904e-02,1.393770675640364524e-03,2.346450413398605550e-02,0.000000000000000000e+00,1.425356019028434056e-02
-2.657951116420731452e-02,-3.129032925608913468e-02,-1.751443330725613659e-02,1.334561497511747505e-02,-1.196404863059188223e-02,1.610045283543679040e-02,3.296845332081427098e-03,-7.986746486606901771e-03,1.636837594222809167e-02,0.000000000000000000e+00
