0.000000000000000000e+00,4.524933549810141592e-02,7.489823841138318339e-02,1.126345624025271441e-01,-9.543836053538506947e-02,-7.999720827248407717e-02,-3.843779017638199180e-01,1.201800209350819236e-02,-3.586553984167357989e-02,-1.249297210569704775e-01
4.669423308082059632e-01,0.000000000000000000e+00,-1.472398705560783172e-01,1.136816471807951950e-01,3.706331030683024386e-02,1.513685210209183285e-01,2.125726450212100660e-01,1.361197772322576272e-01,1.487211749410111972e-01,2.038814610399178606e-01
2.615679085900043943e-01,3.759934613064629394e-01,0.000000000000000000e+00,7.785021939427157200e-02,-8.670109990713317435e-03,2.797073813385995145e-01,5.159910473938460196e-02,-6.825107278107765685e-02,3.868307922151191514e-02,1.827508802669528254e-01
4.218115440729241356e-02,1.500154763197193430e-01,4.191809405055530596e-02,0.000000000000000000e+00,-5.977646907749744054e-01,1.728771603187948258e-01,2.510251354254216527e-01,-2.137268196012348520e-01,2.765758580205026490e-02,-1.181578065733817073e-01
3.446702107398461612e-01,2.222363149093870283e-01,2.243766487355291772e-01,1.392897820975592393e-01,0.000000000000000000e+00,1.736947739610120167e-02,2.984112311338993906e-01,1.059374013600030418e-01,2.093705245133199375e-02,-1.687493988142970969e-01
-4.087252804642680509e-02,1.449768080646707535e-01,1.117527783325665269e-01,-2.000007610509942357e-01,-7.574211709974615347e-02,0.000000000000000000e+00,3.660957173981156942e-01,1.204252595773409873e-01,-5.554457121998220004e-02,-2.285735714922212947e-01
4.479908058084020039e-02,2.409941164497377553e-01,2.402727277738074541e-01,-8.816086153669595860e-02,9.900963339869200963e-02,1.144876396470258240e-01,0.000000000000000000e+00,4.980227963497908805e-02,-1.779125088328896154e-01,-1.666326902580438640e-01
5.667077233525447816e-02,3.627851981631765033e-01,2.178719807578081702e-01,-8.418240874026472476e-02,3.535683613557154270e-02,1.543445393191260340e-01,2.958266415151732387e-01,0.000000000000000000e+00,2.628369668371349777e-01,4.862363916735591013e-02
-1.556208437784329171e-02,5.693936066796549678e-02,1.283479287415577319e-01,-3.674273618459007462e-01,-7.259787143218132677e-01,-8.255833573027288042e-02,-3.535430541540403593e-01,3.993031740330360568e-02,0.000000000000000000e+00,6.859108657463981740e-02
-7.924358072194025160e-02,7.084087994294975543e-02,-1.502301469041670556e-01,-2.278674112924819750e-01,1.392119721206470373e-01,8.781837829921992911e-02,-2.307451724840385021e-01,8.828638740797255247e-02,2.180472935723592187e-01,0.000000000000000000e+00
