0.000000000000000000e+00,3.580484886159401164e-02,-5.774679263432642984e-02,-2.586317583327893670e-03,2.529444084882539676e-02,-4.661636765340244209e-02,3.887151437943488219e-02,2.667806256356003436e-01,-1.296637632046391056e-02,-5.716375969901411197e-02
-7.688536078956495490e-02,0.000000000000000000e+00,1.071835810720269261e-01,3.947858464898248987e-02,-3.448269110721588482e-02,2.680919740332335030e-02,5.564666699843122399e-02,-1.066967711752139364e-01,1.209670165275831266e-01,-6.191762003028525307e-02
2.117598756937645044e-01,6.918579998219423488e-02,0.000000000000000000e+00,1.660548254480780639e-01,2.110132551990910599e-01,4.302671668920985543e-02,3.096948335035252728e-02,1.766435880358097066e-01,4.908296055996834717e-01,-2.438519311209927376e-02
-1.679901738596943639e-01,-2.709978197659719257e-01,1.626300864216445596e-01,0.000000000000000000e+00,-3.209482211381321781e-02,-1.172426924903405554e-01,3.649037008130833620e-02,-8.803667737982653549e-03,1.934892281751248999e-01,-3.355622784944930354e-02
-3.466798576898717094e-02,3.480663896472443314e-02,3.928286762791584341e-02,2.396437747298513221e-02,0.000000000000000000e+00,1.610870629179032565e-01,4.957251827998278293e-02,4.733745800182359749e-03,-1.623233798432000552e-01,-1.532737001973590030e-01
1.492527141702861861e-02,6.760385451947036051e-02,-9.301270126474309174e-02,9.555568119107100966e-02,2.141854463997401939e-02,0.000000000000000000e+00,2.634748440559277483e-01,2.138266440809065694e-01,-9.398467362216297860e-02,3.146847852196966167e-01
1.041765525786017971e-01,1.074984450045715217e-01,1.351785731373138233e-01,3.322529362395183067e-02,1.654863007974561109e-02,8.551233295667942658e-02,0.000000000000000000e+00,1.851136374044438648e-01,9.351698468073686710e-02,1.196470119832953038e-01
1.175633545213308623e-01,1.098009116709378202e-01,6.536209291402879373e-02,3.188993231954234675e-01,-2.381275164756035175e-03,1.615164325754029073e-01,1.080994340858736219e-01,0.000000000000000000e+00,1.579698218296547996e-01,1.446877899013482571e-01
2.460344742554684133e-02,1.595834920722899175e-01,2.980929027766667239e-01,1.355884177069111574e-01,-1.134018081042580985e-02,-6.494315847535184205e-02,9.411734367862355233e-02,1.268591750199774826e-01,0.000000000000000000e+00,1.184164239445457123e-01
1.007238763471392934e-02,-8.838727977593345553e-02,-2.939238344715285403e-02,7.619375458791564047e-03,1.272830939647248971e-01,4.214174514044492781e-02,1.145228680227522305e-01,3.477027689929801935e-01,-6.863727745738908148e-02,0.000000000000000000e+00
