5.000000000000000000e-01,4.774265192787195411e-01,4.768268299406377975e-01,4.673457137498728264e-01,4.719806290165814988e-01,4.636399003350952230e-01,4.891582734081903472e-01,4.746740685619654232e-01,4.927341338948614813e-01,4.862516348874257877e-01
4.962862540007392798e-01,5.000000000000000000e-01,4.836542731834170272e-01,4.776031869801556362e-01,4.693254924883434320e-01,4.839804214255433168e-01,4.787990578759845905e-01,4.790928949824458383e-01,4.734723576995336081e-01,4.657261141780177360e-01
4.883515627708058249e-01,4.805250099170501055e-01,5.000000000000000000e-01,4.931812102098057649e-01,4.814147629239722281e-01,5.077175113430941744e-01,4.981968586205729466e-01,4.813400264646685023e-01,4.889553351401840775e-01,4.899566299324489838e-01
4.832991176829648516e-01,4.722117136977813656e-01,4.922041899169721790e-01,5.000000000000000000e-01,4.880967748484877355e-01,4.721203000833711361e-01,4.827582268369929874e-01,4.736759770151118820e-01,4.720502926441476066e-01,5.038397806821517388e-01
4.777428372191964701e-01,4.560754785851175996e-01,4.708235442444039798e-01,4.655018361446248698e-01,5.000000000000000000e-01,4.697334222332126830e-01,4.870263300863322820e-01,4.881809762664175989e-01,4.649236167148958487e-01,4.984330841260576905e-01
4.746217009630326333e-01,4.801987535777969551e-01,4.924928112174145056e-01,4.709447509190458070e-01,4.790083245510322607e-01,5.000000000000000000e-01,4.738755935204351788e-01,5.032147515857168241e-01,4.869255033878825412e-01,4.790758649066008679e-01
4.823378954944946839e-01,4.897638181663544477e-01,4.732807799010175231e-01,4.632733053897085673e-01,4.694553575955803804e-01,4.907213609346490757e-01,5.000000000000000000e-01,4.969175141110181437e-01,4.811823370076425688e-01,4.702208483622677959e-01
4.853344476800696694e-01,4.727917251368486951e-01,4.756803994433930205e-01,4.899144690844047245e-01,4.761843403856999557e-01,5.017976377455478643e-01,4.872699835456060224e-01,5.000000000000000000e-01,4.856816646766099477e-01,4.511838327385863656e-01
4.703247863204235157e-01,4.779448860930962661e-01,4.886748442829590422e-01,4.568102279250138009e-01,4.597818321760201443e-01,4.833701451949734551e-01,4.875437385942271717e-01,4.779803536371766692e-01,5.000000000000000000e-01,4.811953375798361798e-01
4.841282721118062571e-01,4.818728293713899768e-01,4.942405334708416809e-01,4.913755010199014062e-01,4.842879538024670305e-01,4.856920569612935279e-01,4.925234915452919582e-01,4.776102413608820929e-01,4.663070203340068942e-01,5.000000000000000000e-01
