2.000000000000000111e-01,9.580905805920017157e-03,1.701399633059562030e-02,1.634876754540843385e-02,1.211129925680871564e-02,2.183855203222225677e-02,1.575008503019753592e-02,1.484216285364284120e-02,1.279619829981255147e-02,1.868447406757654805e-02
1.624568516190473891e-02,2.000000000000000111e-01,1.681719521754111366e-02,1.687552377879398061e-02,1.153882709727763536e-02,2.195495433643507299e-02,1.581175427855354559e-02,1.294541227302618315e-02,1.347210261202165527e-02,1.958207283244909475e-02
1.651649442258575073e-02,1.102746709583676127e-02,2.000000000000000111e-01,1.514072787018202158e-02,1.239431681610269655e-02,2.185831883595141037e-02,1.492368800182642015e-02,1.328288867024532242e-02,1.309333792863978836e-02,2.039302856709309525e-02
1.476747953001144101e-02,1.043447920612028401e-02,1.733868468199051618e-02,2.000000000000000111e-01,1.426579912841769576e-02,2.210563531763012901e-02,1.609490035252602452e-02,1.379963756399918764e-02,1.331848015763627442e-02,1.981388172540005793e-02
1.686296288975578858e-02,1.100159606306983125e-02,1.729461907522938241e-02,1.625638346901824363e-02,2.000000000000000111e-01,2.423071643748921783e-02,1.673649974415121477e-02,1.367549864851734173e-02,1.443875373540219609e-02,1.999204317192223440e-02
1.692855867266231454e-02,1.075163076777342977e-02,1.664027190022606545e-02,1.611167852026924516e-02,1.210220072082224957e-02,2.000000000000000111e-01,1.431768307621004120e-02,1.238991770230510672e-02,1.316064871878699569e-02,1.954342624433177619e-02
1.683706392366676047e-02,1.114126831371184401e-02,1.688161723827275376e-02,1.630153383909747553e-02,1.230850187706805307e-02,2.188532178048954724e-02,2.000000000000000111e-01,1.315177160429017479e-02,1.332632516904112829e-02,2.134098881694604030e-02
1.615893791996305881e-02,1.054761902070309142e-02,1.686433819374718104e-02,1.628479157078542225e-02,1.353664563647981670e-02,2.391920219153350485e-02,1.582218307187585257e-02,2.000000000000000111e-01,1.353264229699310817e-02,1.919816600990655042e-02
1.790458901277246218e-02,1.115088270951919945e-02,1.695078135598617960e-02,1.621779661442041692e-02,1.267329262442781421e-02,2.356824710376774490e-02,1.413690761661696819e-02,1.390445234769956649e-02,2.000000000000000111e-01,1.907973741660626624e-02
1.472496583696602905e-02,9.571324238616209235e-03,1.650931273883336423e-02,1.543348556737506039e-02,1.274265157199751773e-02,2.199340408928624618e-02,1.580289421970540453e-02,1.292091707342037446e-02,1.275645477895337443e-02,2.000000000000000111e-01
