5.000000000000000000e-01,4.775450736773542704e-01,4.980394016518940870e-01,5.151907707454005392e-01,4.746626528845489523e-01,4.921269966017488562e-01,4.779440357234379100e-01,4.810994198146347212e-01,4.762083339466001153e-01,4.863722166659882329e-01
4.708776196706755957e-01,5.000000000000000000e-01,4.983900923913784919e-01,4.876856097921659083e-01,4.671698569997708717e-01,4.867843148884529181e-01,4.801018609330833242e-01,4.605782821265476112e-01,4.835937902155897361e-01,4.631789732346785482e-01
4.794255258431787126e-01,4.756999888327408943e-01,5.000000000000000000e-01,4.747067928785779767e-01,4.880393466385804513e-01,4.718950322400781716e-01,4.638617945528252795e-01,4.710405107089039589e-01,4.694573130684943085e-01,4.824606810957768888e-01
4.847516959660306268e-01,4.814450327514952499e-01,4.786970176190472603e-01,5.000000000000000000e-01,5.002181717791017723e-01,4.761168042049669924e-01,4.928271684546721709e-01,4.814768334131901417e-01,4.827312819351489703e-01,4.972719369152287516e-01
4.891195828785062094e-01,4.722916450983040693e-01,4.600471615498312183e-01,4.506926948208611061e-01,5.000000000000000000e-01,4.768531938895760325e-01,4.659453097064254479e-01,4.793053797296106810e-01,4.707519046873889779e-01,4.738932725749526731e-01
4.734332606004157951e-01,4.760177375050334558e-01,4.732699137611692808e-01,5.084305802271276153e-01,4.727557152099843840e-01,5.000000000000000000e-01,5.082963849244569454e-01,4.716998016730957199e-01,4.681047565500345842e-01,4.792885673207170627e-01
4.761507858800993476e-01,4.887229553907133650e-01,4.886477371854415774e-01,4.697309739261177342e-01,4.845996425788873796e-01,4.628073302775851938e-01,5.000000000000000000e-01,4.773260281039181652e-01,4.849108876025431947e-01,4.699074808814188708e-01
4.832958793254614194e-01,4.739806755334057820e-01,4.944525429826121532e-01,4.812115644150713467e-01,4.933302552636163463e-01,5.162967880571742718e-01,4.721666744131603477e-01,5.000000000000000000e-01,4.977869496187889431e-01,4.995478474542172642e-01
4.808544463736224572e-01,4.618758439127651494e-01,4.903632115024704752e-01,4.674530594831823871e-01,4.961701520709604352e-01,4.993896390901667037e-01,4.624974695983168349e-01,5.058646169188067976e-01,5.000000000000000000e-01,4.731254706729152160e-01
4.757560674805975665e-01,4.782580393126776297e-01,4.749789852417705682e-01,4.912954912790200579e-01,4.800246237466419541e-01,4.998972072328906058e-01,4.971369611658470467e-01,4.916256800042643205e-01,4.798086311049406527e-01,5.000000000000000000e-01
