5.000000000000000000e-01,4.620184736437083495e-01,4.721881913511014051e-01,4.630892547835049888e-01,4.901801922547801560e-01,4.889521021027337655e-01,4.786730153642402286e-01,4.387582819559660563e-01,5.077567017179481779e-01,4.852789702126719118e-01
4.862364573594558093e-01,5.000000000000000000e-01,4.656493270900741166e-01,4.824808296085246750e-01,5.042933839380610017e-01,4.628832038691288453e-01,4.627806320593463307e-01,4.727940022606546555e-01,4.638091292322149561e-01,4.579112580373278507e-01
4.885592077155129775e-01,4.964689578335511611e-01,5.000000000000000000e-01,4.894156823295499059e-01,4.888046083084754412e-01,4.888577398923207862e-01,4.948274443519835031e-01,5.052531064661962557e-01,4.697814877994843652e-01,4.842854953613782154e-01
5.132026662613826673e-01,4.910396555116084971e-01,4.844572198677400965e-01,5.000000000000000000e-01,4.930743072330547316e-01,4.782988539301171182e-01,4.908341324500586356e-01,4.794721938508216263e-01,4.803264930445538816e-01,5.108836641662645173e-01
4.877374238895008096e-01,4.689460755500325928e-01,4.833607478698145887e-01,5.010433285558912875e-01,5.000000000000000000e-01,4.629730176193344593e-01,4.940573249213789930e-01,4.841634122216647573e-01,4.640538674390947693e-01,4.947183072687059147e-01
4.905320757217941363e-01,4.793856700100487256e-01,4.777644815768136155e-01,5.014116776537517195e-01,4.712731502710930109e-01,5.000000000000000000e-01,5.049384248042388945e-01,4.735013140051285707e-01,4.677887667832124063e-01,4.942295150159934924e-01
4.990534148650030422e-01,4.891449658172804527e-01,5.011800706764826252e-01,4.757001667057562111e-01,4.739431059530868073e-01,4.912492114026094647e-01,5.000000000000000000e-01,4.908849795527649440e-01,4.594868272592947389e-01,4.737704023089233107e-01
4.840413212145371902e-01,4.978753582045659654e-01,4.781630600851349278e-01,4.835727864339346427e-01,4.438237391338861193e-01,4.946770212546838241e-01,4.861237436043929216e-01,5.000000000000000000e-01,5.024905340522136665e-01,5.059413506334196065e-01
4.894353656459713986e-01,4.828444407283777329e-01,4.693979115654520751e-01,4.674440812025771885e-01,4.699036066202397222e-01,4.773727013086006554e-01,4.827188102237967016e-01,4.796443547765419368e-01,5.000000000000000000e-01,4.751000835198676553e-01
5.009764782170774700e-01,4.724455547647302689e-01,4.745468490947810092e-01,4.720981982389937381e-01,4.703567744226182512e-01,4.609894057066517559e-01,4.497592210013017788e-01,4.848963450795732988e-01,4.646108705432048791e-01,5.000000000000000000e-01
